movieId,title,genres,imdbId,rating
436,Color of Night (1994),Drama|Thriller,0109456,5.1
437,Cops and Robbersons (1994),Comedy,0109480,5.0
438,"Cowboy Way, The (1994)",Action|Comedy|Drama,0109493,5.8
439,Dangerous Game (1993),Drama,0106660,5.7
440,Dave (1993),Comedy|Romance,0106673,6.8
441,Dazed and Confused (1993),Comedy,0106677,7.7
442,Demolition Man (1993),Action|Adventure|Sci-Fi,0106697,6.6
443,"Endless Summer 2, The (1994)",Adventure|Documentary,0109729,7.6
444,Even Cowgirls Get the Blues (1993),Comedy|Romance,0106834,4.3
445,Fatal Instinct (1993),Comedy,0106873,5.7
446,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance,0106332,8.1
447,"Favor, The (1994)",Comedy|Romance,0109783,5.2
448,Fearless (1993),Drama,0106881,7.1
449,Fear of a Black Hat (1994),Comedy,0106880,7.2
450,With Honors (1994),Comedy|Drama,0111732,6.7
451,Flesh and Bone (1993),Drama|Mystery|Romance,0106926,6.3
452,Widows' Peak (1994),Drama,0111712,6.8
453,For Love or Money (1993),Comedy|Romance,0106941,6.1
454,"Firm, The (1993)",Drama|Thriller,0106918,6.8
455,Free Willy (1993),Adventure|Children|Drama,0106965,5.9
456,Fresh (1994),Crime|Drama|Thriller,0109842,7.6
457,"Fugitive, The (1993)",Thriller,0106977,7.8
458,Geronimo: An American Legend (1993),Drama|Western,0107004,6.5
459,"Getaway, The (1994)",Action|Adventure|Crime|Drama|Romance|Thriller,0109890,5.7
460,Getting Even with Dad (1994),Comedy,0109891,4.7
461,Go Fish (1994),Drama|Romance,0109913,5.6
462,"Good Man in Africa, A (1994)",Action|Adventure,0109920,5.0
463,Guilty as Sin (1993),Crime|Drama|Thriller,0107057,5.6
464,Hard Target (1993),Action|Adventure|Crime|Thriller,0107076,6.1
465,Heaven & Earth (1993),Action|Drama|War,0107096,6.8
466,Hot Shots! Part Deux (1993),Action|Comedy|War,0107144,6.6
467,Live Nude Girls (1995),Comedy,0113674,5.4
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",Comedy|Romance,0112966,6.6
469,"House of the Spirits, The (1993)",Drama|Romance,0107151,6.9
470,House Party 3 (1994),Comedy,0110064,4.2
471,"Hudsucker Proxy, The (1994)",Comedy,0110074,7.3
472,I'll Do Anything (1994),Comedy|Drama,0110097,5.6
473,In the Army Now (1994),Comedy|War,0110123,4.8
474,In the Line of Fire (1993),Action|Thriller,0107206,7.2
475,In the Name of the Father (1993),Drama,0107207,8.1
476,"Inkwell, The (1994)",Comedy|Drama,0110137,6.5
477,What's Love Got to Do with It? (1993),Drama|Musical,0108551,7.2
478,Jimmy Hollywood (1994),Comedy|Crime|Drama,0110197,5.3
479,Judgment Night (1993),Action|Crime|Thriller,0107286,6.6
480,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,0107290,8.1
481,Kalifornia (1993),Drama|Thriller,0107302,6.7
482,Killing Zoe (1994),Crime|Drama|Thriller,0110265,6.5
483,King of the Hill (1993),Drama,0107322,7.6
484,Lassie (1994),Adventure|Children,0110305,5.9
485,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy,0107362,6.3
486,Life with Mikey (1993),Comedy,0107413,5.5
487,Lightning Jack (1994),Comedy|Western,0110353,5.4
488,M. Butterfly (1993),Drama|Romance,0107468,6.8
489,Made in America (1993),Comedy,0107478,4.9
490,Malice (1993),Thriller,0107497,6.4
491,"Man Without a Face, The (1993)",Drama,0107501,6.7
492,Manhattan Murder Mystery (1993),Comedy|Mystery,0107507,7.4
493,Menace II Society (1993),Action|Crime|Drama,0107554,7.5
494,Executive Decision (1996),Action|Adventure|Thriller,0116253,6.4
495,In the Realm of the Senses (Ai no corrida) (1976),Drama,0074102,6.6
496,What Happened Was... (1994),Comedy|Drama|Romance|Thriller,0111689,7.0
497,Much Ado About Nothing (1993),Comedy|Romance,0107616,7.4
498,Mr. Jones (1993),Drama|Romance,0107611,5.8
499,Mr. Wonderful (1993),Comedy|Romance,0107613,5.9
500,Mrs. Doubtfire (1993),Comedy|Drama,0107614,6.9
501,Naked (1993),Drama,0107653,7.9
502,"Next Karate Kid, The (1994)",Action|Children|Romance,0110657,4.4
503,"New Age, The (1994)",Drama,0110649,5.7
504,No Escape (1994),Action|Drama|Sci-Fi,0110678,6.1
505,North (1994),Comedy,0110687,4.4
506,Orlando (1992),Drama|Fantasy|Romance,0107756,7.2
507,"Perfect World, A (1993)",Crime|Drama|Thriller,0107808,7.5
508,Philadelphia (1993),Drama,0107818,7.7
509,"Piano, The (1993)",Drama|Romance,0107822,7.6
510,Poetic Justice (1993),Drama,0107840,6.0
511,"Program, The (1993)",Action|Drama,0107889,6.4
512,"Puppet Masters, The (1994)",Horror|Sci-Fi,0111003,5.9
513,Radioland Murders (1994),Comedy|Mystery|Romance,0110939,6.2
514,"Ref, The (1994)",Comedy,0110955,6.9
515,"Remains of the Day, The (1993)",Drama|Romance,0107943,7.9
516,Renaissance Man (1994),Comedy|Drama,0110971,6.1
517,Rising Sun (1993),Action|Drama|Mystery,0107969,6.2
518,"Road to Wellville, The (1994)",Comedy,0111001,5.8
519,RoboCop 3 (1993),Action|Crime|Drama|Sci-Fi|Thriller,0107978,4.0
520,Robin Hood: Men in Tights (1993),Comedy,0107977,6.7
521,Romeo Is Bleeding (1993),Crime|Thriller,0107983,6.6
522,Romper Stomper (1992),Action|Drama,0105275,6.8
523,Ruby in Paradise (1993),Drama,0108000,7.1
524,Rudy (1993),Drama,0108002,7.5
525,"Saint of Fort Washington, The (1993)",Drama,0108026,7.2
526,"Savage Nights (Nuits fauves, Les) (1992)",Drama,0105032,7.1
527,Schindler's List (1993),Drama|War,0108052,8.9
528,"Scout, The (1994)",Comedy|Drama,0111094,5.3
529,Searching for Bobby Fischer (1993),Drama,0108065,7.5
530,Second Best (1994),Drama,0111102,7.1
531,"Secret Garden, The (1993)",Children|Drama,0108071,7.3
532,Serial Mom (1994),Comedy|Crime|Horror,0111127,6.7
533,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,0111143,6.0
534,Shadowlands (1993),Drama|Romance,0108101,7.4
535,Short Cuts (1993),Drama,0108122,7.7
536,"Simple Twist of Fate, A (1994)",Drama,0111194,6.3
537,Sirens (1994),Drama,0111201,5.8
538,Six Degrees of Separation (1993),Drama,0108149,6.9
539,Sleepless in Seattle (1993),Comedy|Drama|Romance,0108160,6.8
540,Sliver (1993),Thriller,0108162,4.9
541,Blade Runner (1982),Action|Sci-Fi|Thriller,0083658,8.2
542,Son in Law (1993),Comedy|Drama|Romance,0108186,5.7
543,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,0108174,6.4
544,Striking Distance (1993),Action|Crime,0108238,5.8
545,Harem (1985),Drama,0089256,4.7
546,Super Mario Bros. (1993),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,0108255,4.0
547,Surviving the Game (1994),Action|Adventure|Thriller,0111323,6.1
548,Terminal Velocity (1994),Action|Mystery|Thriller,0111400,5.4
549,Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical,0108328,7.5
550,Threesome (1994),Comedy|Romance,0111418,6.2
551,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical,0107688,8.0
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,0108333,6.4
553,Tombstone (1993),Action|Drama|Western,0108358,7.8
554,Trial by Jury (1994),Crime|Drama|Thriller,0111488,5.3
555,True Romance (1993),Crime|Thriller,0108399,7.9
556,"War Room, The (1993)",Documentary,0108515,7.4
558,"Pagemaster, The (1994)",Action|Adventure|Animation|Children|Fantasy,0110763,6.0
559,"Paris, France (1993)",Comedy,0107779,5.2
560,"Beans of Egypt, Maine, The (1994)",Drama,0109226,5.3
561,Killer (Bulletproof Heart) (1994),Drama|Thriller,0110259,6.1
562,Welcome to the Dollhouse (1995),Comedy|Drama,0114906,7.4
563,Germinal (1993),Drama|Romance,0107002,7.1
564,Chasers (1994),Comedy,0109403,5.0
565,Cronos (1993),Drama|Horror,0104029,6.7
566,Naked in New York (1994),Comedy|Romance,0110623,5.7
567,Kika (1993),Comedy|Drama,0107315,6.5
568,Bhaji on the Beach (1993),Comedy|Drama,0106408,6.5
569,Little Big League (1994),Comedy|Drama,0110363,6.1
570,"Slingshot, The (Kådisbellan) (1993)",Comedy|Drama,0107349,6.5
571,"Wedding Gift, The (1994)",Drama|Romance,0111709,7.3
572,Foreign Student (1994),Drama,0109828,5.8
573,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",Drama,0107225,6.9
574,Spanking the Monkey (1994),Comedy|Drama,0111252,6.3
575,"Little Rascals, The (1994)",Children|Comedy,0110366,6.3
576,Fausto (1993),Comedy,0106878,5.9
577,Andre (1994),Adventure|Children|Drama,0109120,5.7
579,"Escort, The (Scorta, La) (1993)",Crime|Thriller,0108059,6.8
580,Princess Caraboo (1994),Drama,0110892,5.9
581,"Celluloid Closet, The (1995)",Documentary,0112651,7.8
582,Métisse (Café au Lait) (1993),Comedy|Drama,0107642,6.2
583,Dear Diary (Caro Diario) (1994),Comedy|Drama,0109382,7.3
584,I Don't Want to Talk About It (De eso no se habla) (1993),Drama|Romance,0106678,7.0
585,"Brady Bunch Movie, The (1995)",Comedy,0112572,5.9
586,Home Alone (1990),Children|Comedy,0099785,7.5
587,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller,0099653,7.0
588,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,0103639,8.0
589,Terminator 2: Judgment Day (1991),Action|Sci-Fi,0103064,8.5
590,Dances with Wolves (1990),Adventure|Drama|Western,0099348,8.0
591,Tough and Deadly (1995),Action|Drama|Thriller,0114706,5.9
592,Batman (1989),Action|Crime|Thriller,0096895,7.6
593,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller,0102926,8.6
594,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical,0029583,7.6
595,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX,0101414,8.0
596,Pinocchio (1940),Animation|Children|Fantasy|Musical,0032910,7.5
597,Pretty Woman (1990),Comedy|Romance,0100405,7.0
598,Window to Paris (Okno v Parizh) (1994),Comedy|Fantasy,0110719,7.4
599,"Wild Bunch, The (1969)",Adventure|Western,0065214,8.0
600,Love and a .45 (1994),Action|Comedy|Crime,0110395,6.1
601,"Wooden Man's Bride, The (Yan shen) (1994)",Drama,0111752,6.9
602,"Great Day in Harlem, A (1994)",Documentary,0109934,7.6
603,"Bye Bye, Love (1995)",Comedy,0112606,6.1
604,Criminals (1996),Documentary,0115978,6.4
605,One Fine Day (1996),Drama|Romance,0117247,6.5
606,Candyman: Farewell to the Flesh (1995),Fantasy|Horror,0112625,5.2
607,Century (1993),Drama,0106537,6.3
608,Fargo (1996),Comedy|Crime|Drama|Thriller,0116282,8.1
609,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children,0116552,5.9
610,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,0082509,6.7
611,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi,0116514,5.1
612,"Pallbearer, The (1996)",Comedy,0117283,4.9
613,Jane Eyre (1996),Drama|Romance,0116684,6.8
614,Loaded (1994),Drama|Thriller,0110374,4.6
615,Bread and Chocolate (Pane e cioccolata) (1973),Comedy|Drama,0070506,7.6
616,"Aristocats, The (1970)",Animation|Children,0065421,7.1
617,"Flower of My Secret, The (La flor de mi secreto) (1995)",Comedy|Drama,0113083,7.1
618,Two Much (1995),Comedy|Romance,0118001,5.4
619,Ed (1996),Comedy,0116165,2.6
620,Scream of Stone (Cerro Torre: Schrei aus Stein) (1991),Drama,0102855,6.3
621,My Favorite Season (1993),Drama,0107471,7.2
623,"Modern Affair, A (1995)",Romance,0113839,5.8
624,Condition Red (Beyond the Law) (1995),Action|Drama|Thriller,0112712,5.0
625,Asfour Stah (1990),Drama,0090665,6.9
626,"Thin Line Between Love and Hate, A (1996)",Comedy,0117891,5.7
627,"Last Supper, The (1995)",Drama|Thriller,0113613,6.8
628,Primal Fear (1996),Crime|Drama|Mystery|Thriller,0117381,7.7
629,Rude (1995),Drama,0114305,6.0
630,Carried Away (1996),Drama|Romance,0115837,6.4
631,All Dogs Go to Heaven 2 (1996),Adventure|Animation|Children|Fantasy|Musical|Romance,0115509,5.5
632,Land and Freedom (Tierra y libertad) (1995),Drama|War,0114671,7.6
633,Denise Calls Up (1995),Comedy,0112844,6.8
634,Theodore Rex (1995),Comedy,0114658,2.4
635,"Family Thing, A (1996)",Comedy|Drama,0116275,7.0
636,Frisk (1995),Drama,0113122,4.9
637,Sgt. Bilko (1996),Comedy,0117608,5.7
638,Jack and Sarah (1995),Romance,0113448,6.6
639,Girl 6 (1996),Comedy|Drama,0116414,5.0
640,Diabolique (1996),Drama|Thriller,0116095,5.4
641,"Little Indian, Big City (Un indien dans la ville) (1994)",Adventure|Children|Comedy,0111543,5.6
642,Roula (1995),Drama,0117517,6.2
643,Peanuts - Die Bank zahlt alles (1996),Comedy,0117312,6.0
644,Happy Weekend (1996),Comedy,0116485,5.4
645,Nelly & Monsieur Arnaud (1995),Drama,0113947,7.4
647,Courage Under Fire (1996),Action|Crime|Drama|War,0115956,6.6
648,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller,0117060,7.1
649,Cold Fever (Á köldum klaka) (1995),Comedy|Drama,0109028,7.1
650,Moll Flanders (1996),Drama,0117071,6.5
651,"Superweib, Das (1996)",Comedy,0117788,4.2
652,"301, 302 (301/302) (1995)",Horror|Mystery|Thriller,0112257,6.6
653,Dragonheart (1996),Action|Adventure|Fantasy,0116136,6.4
654,And Nobody Weeps for Me (Und keiner weint mir nach) (1996),Drama|Romance,0118026,5.4
655,My Mother's Courage (Mutters Courage) (1995),Comedy,0117117,6.9
656,Eddie (1996),Comedy,0116168,5.1
657,Yankee Zulu (1994),Comedy|Drama,0111787,6.5
658,Billy's Holiday (1995),Drama|Musical,0112509,4.8
659,Purple Noon (Plein soleil) (1960),Crime|Drama|Thriller,0054189,7.8
660,August (1996),Drama,0115591,6.0
661,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical,0116683,6.7
662,Fear (1996),Thriller,0116287,6.2
663,Kids in the Hall: Brain Candy (1996),Comedy,0116768,6.9
664,Faithful (1996),Comedy,0116269,5.9
665,Underground (1995),Comedy|Drama|War,0114787,8.1
666,All Things Fair (Lust och fägring stor) (1995),Drama|Romance|War,0113720,7.0
667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),Action,0112536,4.8
668,Song of the Little Road (Pather Panchali) (1955),Drama,0048473,8.4
670,"World of Apu, The (Apur Sansar) (1959)",Drama,0052572,8.3
671,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,0117128,7.4
672,Tarantella (1995),Drama,0114616,5.2
673,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,0117705,6.3
674,Barbarella (1968),Adventure|Comedy|Sci-Fi,0062711,5.9
675,Hostile Intentions (1994),Action|Drama|Thriller,0110061,4.4
676,They Bite (1996),Comedy|Horror|Sci-Fi,0140614,5.0
678,Some Folks Call It a Sling Blade (1993),Drama|Thriller,0108181,7.6
679,"Run of the Country, The (1995)",Drama,0114307,6.3
680,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",Drama|Mystery|Romance|Sci-Fi|Thriller,0058898,7.2
681,Coup de torchon (Clean Slate) (1981),Crime,0082206,7.7
682,Tigrero: A Film That Was Never Made (1994),Documentary|Drama,0111430,6.8
683,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",Documentary,0107727,7.3
684,Windows (1980),Drama,0081759,4.7
685,It's My Party (1996),Drama,0113443,7.1
687,Country Life (1994),Drama|Romance,0109491,6.9
688,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War,0114048,5.0
690,"Promise, The (Versprechen, Das) (1995)",Drama|Romance,0111613,6.9
691,Mrs. Winterbourne (1996),Comedy|Romance,0117104,6.2
692,Solo (1996),Action|Sci-Fi|Thriller,0117688,3.9
693,Under the Domim Tree (Etz Hadomim Tafus) (1994),Drama,0109751,7.2
694,"Substitute, The (1996)",Action|Crime|Drama,0117774,5.9
695,True Crime (1996),Mystery|Thriller,0114736,5.3
696,Butterfly Kiss (1995),Drama|Thriller,0112604,6.4
697,Feeling Minnesota (1996),Drama|Romance,0116289,5.4
698,Delta of Venus (1995),Drama,0109593,4.5
699,To Cross the Rubicon (1991),Drama,0103095,5.4
700,Angus (1995),Comedy,0112368,6.7
701,Daens (1992),Drama,0104046,7.6
702,Faces (1968),Drama,0062952,7.7
703,Boys (1996),Drama,0115742,4.8
704,"Quest, The (1996)",Action|Adventure,0117420,5.5
705,Cosi (1996),Comedy,0115951,6.8
706,Sunset Park (1996),Drama,0117784,5.9
707,Mulholland Falls (1996),Crime|Drama|Thriller,0117107,6.2
708,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,0117979,6.3
709,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical,0095776,6.7
710,Celtic Pride (1996),Comedy,0115851,5.2
711,Flipper (1996),Adventure|Children,0116322,5.2
712,Captives (1994),Crime|Drama|Romance|Thriller,0109374,6.4
713,Of Love and Shadows (1994),Drama,0110712,5.1
714,Dead Man (1995),Drama|Mystery|Western,0112817,7.7
715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama|Romance,0113362,7.1
716,Switchblade Sisters (1975),Crime,0073778,6.6
717,Mouth to Mouth (Boca a boca) (1995),Comedy,0112546,6.7
718,"Visitors, The (Visiteurs, Les) (1993)",Comedy|Fantasy|Sci-Fi,0108500,7.0
719,Multiplicity (1996),Comedy,0117108,6.0
720,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy,0118114,8.6
721,Halfmoon (Paul Bowles - Halbmond) (1995),Drama,0114103,7.0
722,"Haunted World of Edward D. Wood Jr., The (1996)",Documentary,0113270,7.3
723,Two Friends (1986),Drama,0092123,6.7
724,"Craft, The (1996)",Drama|Fantasy|Horror|Thriller,0115963,6.3
725,"Great White Hype, The (1996)",Comedy,0116448,5.4
726,Last Dance (1996),Drama,0116827,5.8
727,War Stories (1995),Documentary,0114894,8.0
728,Cold Comfort Farm (1995),Comedy,0112701,7.3
729,"Institute Benjamenta, or This Dream People Call Human Life (1995)",Drama,0113429,7.3
730,Low Life (1994),Drama,0125877,??
731,Heaven's Prisoners (1996),Crime|Thriller,0116508,5.7
732,Original Gangstas (1996),Crime,0117260,5.7
733,"Rock, The (1996)",Action|Adventure|Thriller,0117500,7.4
734,Getting Away With Murder (1996),Comedy,0116405,4.5
735,Cemetery Man (Dellamorte Dellamore) (1994),Horror,0109592,7.3
736,Twister (1996),Action|Adventure|Romance|Thriller,0117998,6.3
737,Barb Wire (1996),Action|Sci-Fi,0115624,3.2
738,"Garçu, Le (1995)",Drama,0113145,6.8
739,Honey Moon (Honigmond) (1996),Comedy,0116559,4.2
741,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi,0113568,8.0
742,Thinner (1996),Horror|Thriller,0117894,5.7
743,Spy Hard (1996),Comedy,0117723,5.3
744,Brothers in Trouble (1995),Drama,0112586,6.8
745,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy,0112691,8.2
746,Force of Evil (1948),Film-Noir,0040366,7.4
747,"Stupids, The (1996)",Comedy,0117768,4.2
748,"Arrival, The (1996)",Action|Sci-Fi|Thriller,0115571,6.3
749,"Man from Down Under, The (1943)",Drama,0031612,6.2
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,0057012,8.5
751,Careful (1992),Comedy|Horror,0103926,7.1
752,Vermont Is For Lovers (1992),Comedy|Documentary|Romance,0105737,7.0
753,"Month by the Lake, A (1995)",Comedy|Drama|Romance,0113849,6.4
754,Gold Diggers: The Secret of Bear Mountain (1995),Adventure|Children,0113188,6.0
755,Kim (1950),Children|Drama,0042644,6.6
756,Carmen Miranda: Bananas Is My Business (1994),Documentary,0109381,7.9
757,Ashes of Time (Dung che sai duk) (1994),Drama,0109688,7.2
758,"Jar, The (Khomreh) (1992)",Drama,0104606,7.2
759,Maya Lin: A Strong Clear Vision (1994),Documentary,0110480,7.5
760,Stalingrad (1993),Drama|War,0108211,7.5
761,"Phantom, The (1996)",Action|Adventure,0117331,4.9
762,Striptease (1996),Comedy|Crime,0117765,4.3
763,"Last of the High Kings, The (a.k.a. Summer Fling) (1996)",Comedy|Drama,0116833,6.3
764,Heavy (1995),Drama|Romance,0113280,7.0
765,Jack (1996),Comedy|Drama,0116669,5.8
766,I Shot Andy Warhol (1996),Drama,0116594,6.6
767,"Grass Harp, The (1995)",Comedy|Drama,0113211,7.1
768,Someone Else's America (1995),Drama,0114494,7.1
769,Marlene Dietrich: Shadow and Light (1996),Documentary,0116992,7.1
770,Costa Brava (1946),Drama,0038426,??
771,"Life Is Rosy (a.k.a. Life Is Beautiful) (Vie est belle, La) (1987)",Comedy|Drama,0094265,6.2
772,Quartier Mozart (1992),Comedy,0105201,6.8
773,Touki Bouki (1973),Drama,0070820,7.1
774,Wend Kuuni (a.k.a. God's Gift) (1982),Drama,0084898,7.0
775,Spirits of the Dead (1968),Horror|Mystery,0063715,6.6
776,Babyfever (1994),Comedy|Drama,0109191,5.4
777,Pharaoh's Army (1995),War,0114122,6.9
778,Trainspotting (1996),Comedy|Crime|Drama,0117951,8.2
779,'Til There Was You (1997),Drama|Romance,0118523,4.8
780,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller,0116629,7.0
781,Stealing Beauty (1996),Drama,0117737,6.6
782,"Fan, The (1996)",Drama|Thriller,0116277,5.8
783,"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance,0116583,6.9
784,"Cable Guy, The (1996)",Comedy|Thriller,0115798,6.1
785,Kingpin (1996),Comedy,0116778,6.9
786,Eraser (1996),Action|Drama|Thriller,0116213,6.1
787,"Gate of Heavenly Peace, The (1995)",Documentary,0113147,8.8
788,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi,0117218,5.6
789,"I, the Worst of All (Yo, la peor de todas) (1990)",Drama,0100990,7.1
790,"Unforgettable Summer, An (Un été inoubliable) (1994)",Drama,0111546,7.5
791,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)",Documentary,0113610,8.5
792,"Hungarian Fairy Tale, A (Hol volt, hol nem volt) (1987)",Fantasy,0093199,6.7
793,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),Drama,0106810,7.0
794,Midnight Dancers (Sibak) (1994),Comedy|Drama,0111180,5.7
795,Somebody to Love (1994),Drama,0111237,5.2
